Nro pre-imagens: 20
Janela entropia: 2x4
Regras versão 2
regra	entropia_nucleo_regra	entropia_maxima	entropia_minima	entropia_media	entropia_desvio_padrao	perc0_maximo	perc0_minimo	perc0_medio	perc0_desvio_padrao	regra_alterada	entropia_regra_alterada
0011101110000001:CIMA	0,863	0000010011100111	0,812	0,911	0,830	0,880	0,013	65,625	47,656	56,346	2,982
1010100011101000:CIMA	0,801	1010001110000101	0,938	0,916	0,628	0,866	0,034	75,000	47,656	57,865	3,979
0101000111111101:CIMA	0,769	0111011111001010	0,875	0,913	0,820	0,881	0,012	66,016	46,484	56,287	2,828
1100000001110001:CIMA	0,688	1100011100001000	0,789	0,910	0,824	0,881	0,012	65,625	46,875	56,221	2,960
1111100110111001:CIMA	0,769	1110011011001111	0,750	0,910	0,704	0,874	0,024	73,047	46,094	56,998	3,597
1111101001110000:CIMA	0,875	1100001100101111	0,894	0,909	0,767	0,878	0,016	70,312	47,656	56,644	3,167
0010011101101010:CIMA	0,906	0010101101110100	0,875	0,919	0,824	0,881	0,012	65,625	46,484	56,236	2,966
0000111001100000:CIMA	0,695	0000001100110001	0,769	0,912	0,828	0,881	0,012	64,844	48,828	56,224	2,739
0000001111001011:CIMA	0,894	0010110111100000	0,844	0,914	0,829	0,881	0,012	66,016	47,656	56,120	2,954
0000101100110000:CIMA	0,756	0100001001100001	0,844	0,911	0,827	0,880	0,013	65,234	47,656	56,352	2,988
1011110011110111:CIMA	0,715	1101111110010111	0,725	0,916	0,835	0,881	0,013	65,234	45,703	56,323	2,987
0110110110001111:CIMA	0,777	0011110011011101	0,844	0,908	0,837	0,880	0,012	65,234	48,047	56,329	2,895
0101110111100011:CIMA	0,875	0000111111011011	0,832	0,911	0,826	0,881	0,013	66,797	47,266	56,230	2,974
1010111110101001:CIMA	0,832	1010011011110101	0,832	0,913	0,830	0,881	0,012	65,625	45,312	56,182	2,966
1011010101111010:CIMA	0,688	1110101101010110	0,672	0,921	0,832	0,882	0,012	65,234	46,484	56,029	2,896
0011101001001010:CIMA	0,832	0010100100100111	0,726	0,912	0,831	0,880	0,012	65,234	47,656	56,413	2,868
0110101010100111:CIMA	0,769	0001111010101101	0,863	0,913	0,816	0,881	0,012	66,406	46,875	56,118	2,818
0110100000100110:CIMA	0,844	0001101000001101	0,750	0,914	0,838	0,881	0,012	65,234	48,047	56,385	2,855
1100001011011011:CIMA	0,863	1110110110101000	0,832	0,917	0,821	0,881	0,012	66,016	47,266	56,207	2,974
1011100010110110:CIMA	0,832	1101101010000111	0,906	0,910	0,827	0,880	0,012	66,797	47,656	56,452	2,903
1011000001000011:CIMA	0,863	1000110100000110	0,750	0,917	0,829	0,881	0,013	66,406	48,047	56,209	2,872
0110101101110110:CIMA	0,777	0101101101101101	0,562	0,911	0,838	0,881	0,012	65,625	45,703	56,131	2,962
0111000001011100:CIMA	0,812	0111000100001110	0,812	0,913	0,830	0,881	0,012	65,625	47,266	56,237	2,887
1110110100000111:CIMA	0,863	1001110001011101	0,875	0,913	0,815	0,881	0,013	67,969	46,484	56,227	3,022
1000001100000011:CIMA	0,694	1000110001100000	0,726	0,906	0,459	0,771	0,090	85,938	50,391	65,654	6,665
0110111100000001:CIMA	0,844	0000010001111101	0,844	0,916	0,817	0,881	0,012	66,797	47,266	56,336	2,848
1000100100101101:CIMA	0,801	1011011001000001	0,832	0,910	0,825	0,881	0,012	67,188	47,656	56,271	2,912
1110101011110010:CIMA	0,801	1100101110101101	0,801	0,915	0,830	0,880	0,013	66,016	47,656	56,273	2,963
0000111000011110:CIMA	0,738	0111100000110001	0,875	0,909	0,654	0,878	0,016	73,828	47,266	56,570	3,112
0000111001001101:CIMA	0,906	0011010100110001	0,844	0,919	0,837	0,880	0,013	65,234	47,266	56,379	3,013
0001010110110010:CIMA	0,875	0100101011010010	0,715	0,913	0,822	0,881	0,012	64,453	48,047	56,206	2,820
1101011101111010:CIMA	0,726	1110101101111010	0,726	0,921	0,826	0,881	0,012	66,797	46,875	56,234	2,958
1001001110000011:CIMA	0,812	1000110011100010	0,875	0,914	0,814	0,880	0,013	66,016	47,656	56,290	2,922
1010110010101101:CIMA	0,715	1011011010010101	0,715	0,917	0,725	0,880	0,015	72,656	47,266	56,342	3,063
0000011110110101:CIMA	0,906	0101011011110000	0,906	0,907	0,839	0,881	0,012	65,625	45,703	56,093	2,940
1110110100001001:CIMA	0,938	1010010001011101	0,875	0,908	0,833	0,881	0,012	65,625	47,266	56,168	2,895
0111000001101000:CIMA	0,832	0010001100001110	0,789	0,912	0,792	0,881	0,013	68,750	46,094	56,192	3,074
0011110100101000:CIMA	0,906	0010001001010111	0,832	0,918	0,835	0,881	0,012	64,844	48,047	56,350	2,943
1110100110011101:CIMA	0,844	1111010011001101	0,844	0,914	0,823	0,880	0,012	65,625	46,094	56,334	2,950
0011011000010111:CIMA	0,906	0101110000110110	0,906	0,913	0,833	0,880	0,013	65,234	47,656	56,333	2,905
0111110101101010:CIMA	0,832	0010101101011111	0,832	0,911	0,833	0,881	0,012	64,844	47,656	56,266	2,912
1110100110101101:CIMA	0,832	1011011011001101	0,569	0,912	0,841	0,881	0,012	64,453	47,266	56,138	2,809
0011100011001101:CIMA	0,832	0011010110000111	0,906	0,910	0,810	0,881	0,012	68,359	45,703	56,322	2,916
1000001111101101:CIMA	0,844	1011011111100000	0,863	0,915	0,823	0,881	0,012	67,969	47,656	56,334	2,926
0110111100100101:CIMA	0,875	0001011001111101	0,969	0,918	0,833	0,882	0,012	65,234	46,484	56,231	2,910
1101000111010000:CIMA	0,812	1100000111001010	0,906	0,911	0,713	0,875	0,021	70,703	47,656	56,680	3,396
1011110010001100:CIMA	0,906	1011000010010111	0,938	0,909	0,832	0,880	0,013	65,234	47,656	56,436	2,925
1000000011000110:CIMA	0,750	1001100110000000	0,750	0,909	0,801	0,876	0,014	66,016	48,047	57,003	3,037
1010000101101010:CIMA	0,750	1010101101000100	0,789	0,909	0,808	0,881	0,012	66,797	45,703	56,104	3,001
0000011111101100:CIMA	0,801	0011001111110000	0,789	0,912	0,823	0,880	0,012	65,625	47,656	56,318	2,850
1110011110100110:CIMA	0,844	1001101011111100	0,894	0,912	0,831	0,881	0,012	64,453	47,266	56,223	2,963
1011101011101010:CIMA	0,625	1010101110100111	0,801	0,910	0,839	0,881	0,012	66,797	46,875	56,346	2,819
1101010000011111:CIMA	0,812	1111110000011010	0,894	0,914	0,828	0,881	0,013	65,234	46,484	56,250	3,018
1110101011001101:CIMA	0,844	1011010110101101	0,562	0,909	0,829	0,881	0,013	66,406	48,047	56,282	3,032
0110111000110110:CIMA	0,801	0101101000111101	0,863	0,909	0,838	0,881	0,012	64,453	46,875	56,096	2,737
1010100000101100:CIMA	0,832	1011001000000101	0,832	0,915	0,826	0,880	0,013	66,406	45,703	56,351	3,005
1011010110000011:CIMA	0,875	1000110011010110	0,832	0,914	0,832	0,881	0,012	67,578	47,656	56,166	2,967
1000111101111101:CIMA	0,801	1111011101110001	0,758	0,913	0,816	0,881	0,012	65,234	44,922	56,150	2,868
0011010100001010:CIMA	0,801	0010100001010110	0,801	0,913	0,840	0,882	0,012	66,016	47,266	56,228	2,761
1010011111011101:CIMA	0,801	1111010111110100	0,801	0,912	0,835	0,881	0,012	66,016	46,094	56,334	2,912
0011100111001000:CIMA	0,812	0010000111000111	0,812	0,909	0,818	0,881	0,012	66,406	47,266	56,220	2,830
1000111011101101:CIMA	0,758	1011011110110001	0,777	0,911	0,835	0,882	0,012	64,844	43,359	56,209	2,982
1100010011001010:CIMA	0,844	1010100110011000	0,812	0,910	0,831	0,879	0,013	65,234	47,266	56,634	2,972
1011100010111001:CIMA	0,875	1110011010000111	0,894	0,914	0,682	0,875	0,022	73,047	47,656	56,837	3,447
0111110010100001:CIMA	0,906	0000011010011111	0,906	0,910	0,832	0,881	0,012	64,453	48,047	56,404	2,842
0001010111000000:CIMA	0,726	0000000111010010	0,787	0,912	0,828	0,881	0,013	65,234	47,266	56,372	2,819
1100000000101110:CIMA	0,787	1011101000001000	0,844	0,911	0,823	0,881	0,012	65,234	46,875	56,209	3,029
1111000010111010:CIMA	0,875	1110101010001110	0,801	0,913	0,832	0,880	0,012	64,844	46,484	56,173	3,003
0111101010101101:CIMA	0,688	0011011010101111	0,844	0,908	0,836	0,880	0,013	66,016	45,703	56,236	3,009
1111101011100010:CIMA	0,844	1000101110101111	0,844	0,911	0,821	0,881	0,012	67,969	47,266	56,282	2,855
1111100101101110:CIMA	0,801	1011101101001111	0,801	0,910	0,820	0,881	0,012	66,797	48,438	56,216	2,976
1001010000111101:CIMA	1,000	1111011000010010	0,938	0,915	0,822	0,881	0,012	66,016	46,875	56,106	2,892
0001011010110110:CIMA	0,789	0101101010110010	0,769	0,910	0,825	0,881	0,013	65,234	47,266	56,252	2,955
0101101111001100:CIMA	0,906	0011000111101011	0,906	0,911	0,840	0,881	0,012	65,625	46,484	56,261	2,912
0011111010011011:CIMA	0,844	0110110010110111	0,726	0,912	0,819	0,881	0,012	67,969	47,656	56,199	2,916
1101001011110010:CIMA	0,875	1100101110101010	0,769	0,914	0,630	0,869	0,032	75,781	47,266	57,341	3,931
0001110101000011:CIMA	0,875	0000110101010011	0,832	0,912	0,816	0,881	0,013	67,188	46,484	56,232	2,866
1011001111111111:CIMA	0,625	1111111111100110	0,625	0,896	0,793	0,858	0,016	67,969	51,172	59,497	2,937
1010010110100101:CIMA	0,750	1001011011010100	0,750	0,134	0,134	0,134	0,000	97,266	97,266	97,266	0,000
1111010000111001:CIMA	0,875	1110011000011110	0,875	0,912	0,802	0,881	0,012	66,406	46,484	56,295	2,958
0110101100001011:CIMA	0,789	0010110001101101	0,863	0,914	0,842	0,881	0,012	65,234	46,875	56,253	2,978
1001010000111110:CIMA	0,906	1111101000010010	0,906	0,916	0,830	0,880	0,012	65,234	46,484	56,404	2,875
1001001101100001:CIMA	0,832	1000011101100010	0,938	0,911	0,824	0,881	0,013	66,797	45,703	56,050	3,093
1001010111011001:CIMA	0,844	1110010111010010	0,812	0,914	0,834	0,881	0,012	64,453	46,875	56,192	2,932
0000011010010111:CIMA	0,969	0101110010110000	0,844	0,911	0,828	0,881	0,012	66,016	44,922	56,226	2,969
1000101111011100:CIMA	0,875	1111000111100001	0,738	0,913	0,817	0,881	0,012	67,188	45,312	56,305	2,872
0001001001111001:CIMA	0,777	0110011100100010	0,801	0,916	0,833	0,881	0,012	64,453	47,266	56,349	2,866
0011101001001011:CIMA	0,863	0010110100100111	0,863	0,914	0,829	0,881	0,012	65,234	48,047	56,358	2,794
1111101100011111:CIMA	0,693	1111110001101111	0,693	0,910	0,826	0,880	0,013	65,625	48,047	56,383	2,914
1111111111110110:CIMA	0,492	1101101111111111	0,492	0,902	0,615	0,853	0,032	78,125	50,391	60,190	3,884
1100101001100010:CIMA	0,844	1000101100101001	0,844	0,910	0,840	0,881	0,012	65,625	45,703	56,319	2,840
1011101010001001:CIMA	0,906	1010010010100111	0,789	0,909	0,813	0,880	0,012	67,188	48,047	56,428	2,890
0011011001001011:CIMA	0,758	0010110100110110	0,863	0,912	0,829	0,881	0,013	65,234	46,875	56,189	3,013
1010101110001101:CIMA	0,844	1011010011100101	0,875	0,915	0,832	0,881	0,012	65,234	46,484	56,343	2,845
0100110000100110:CIMA	0,769	0001101000011001	0,844	0,913	0,837	0,881	0,013	65,625	47,266	56,256	2,986
0001111110101011:CIMA	0,863	0010111011110011	0,844	0,912	0,810	0,881	0,012	65,625	46,875	56,241	2,981
1001010110001101:CIMA	0,832	1011010011010010	0,769	0,910	0,838	0,880	0,012	64,453	46,875	56,309	2,896
1110101100101101:CIMA	0,832	1011011001101101	0,569	0,912	0,831	0,881	0,012	64,844	46,094	56,240	2,911
1011010001101101:CIMA	0,676	1011011100010110	0,832	0,914	0,829	0,882	0,012	66,406	48,047	56,296	2,844
0011100001101001:CIMA	0,906	0010011100000111	0,812	0,916	0,831	0,881	0,012	65,234	44,922	56,223	2,983
0011011110001101:CIMA	0,906	0011010011110110	0,906	0,913	0,828	0,882	0,012	66,797	46,094	56,145	2,954
0101000001101001:CIMA	0,832	0010011100001010	0,875	0,913	0,819	0,881	0,013	66,016	46,484	56,228	2,989
0100001011001010:CIMA	0,832	0010100110101000	0,832	0,916	0,828	0,881	0,013	65,234	47,266	56,313	2,973
1111001000101110:CIMA	0,875	1011101000101110	0,812	0,912	0,820	0,881	0,013	66,797	48,047	56,272	2,822
1100000000000110:CIMA	0,594	1001100000001000	0,750	0,919	0,037	0,869	0,036	99,609	48,438	58,116	3,753
0010100100111111:CIMA	0,789	0111111001000101	0,863	0,913	0,832	0,881	0,013	65,625	47,266	56,214	2,980
1000000111010110:CIMA	0,863	1101100111000000	0,832	0,912	0,825	0,881	0,012	66,797	46,875	56,195	2,835
0101000111011000:CIMA	0,938	0110000111001010	0,906	0,912	0,833	0,881	0,013	64,844	47,266	56,112	2,995
1100001011111111:CIMA	0,693	1111111110101000	0,726	0,911	0,802	0,871	0,014	67,188	49,219	57,700	3,017
1000111011001001:CIMA	0,875	1010010110110001	0,863	0,911	0,833	0,881	0,012	66,016	46,094	56,239	2,873
1101000000001101:CIMA	0,787	1011010000001010	0,777	0,914	0,836	0,881	0,012	64,062	46,484	56,277	2,864
1110001100100100:CIMA	0,801	1001001001101100	0,695	0,911	0,823	0,881	0,012	67,969	48,047	56,327	2,977
0101001001000100:CIMA	0,656	0001000100101010	0,726	0,916	0,828	0,881	0,013	65,625	47,266	56,283	2,925
1101100111110010:CIMA	0,844	1100101111001011	0,750	0,912	0,822	0,880	0,013	65,625	46,484	56,344	2,937
1011101111010111:CIMA	0,672	1101110111100111	0,715	0,919	0,827	0,881	0,012	65,625	46,875	56,393	2,976
1101010101100000:CIMA	0,789	1000001101011010	0,801	0,915	0,832	0,880	0,012	64,453	47,266	56,211	2,937
1000000011000000:CIMA	0,630	1000000110000000	0,630	0,648	0,037	0,196	0,138	99,609	76,953	95,269	4,392
0111001010001110:CIMA	0,844	0011100010101110	0,812	0,913	0,825	0,881	0,013	66,016	46,484	56,337	3,071
0011001110111010:CIMA	0,875	0110101011100110	0,812	0,911	0,833	0,881	0,012	65,625	47,266	56,258	2,900
0000000010110110:CIMA	0,695	0101101010000000	0,756	0,911	0,831	0,881	0,012	65,625	47,266	56,346	2,952
0101011000011000:CIMA	0,812	0110000000111010	0,844	0,914	0,831	0,881	0,012	65,234	46,484	56,185	2,851
0000110110100010:CIMA	0,812	0000101011010001	0,812	0,913	0,819	0,881	0,012	66,797	46,875	56,129	2,973
1001010000011100:CIMA	0,875	1111000000010010	0,844	0,912	0,806	0,880	0,013	65,625	47,266	56,354	2,857
0010110010010111:CIMA	0,758	0101110010010101	0,738	0,913	0,832	0,881	0,012	65,234	46,094	56,365	2,841
1111001000011100:CIMA	0,844	1111000000101110	0,832	0,921	0,822	0,881	0,013	64,844	46,875	56,138	2,946
1000011111100111:CIMA	0,750	1001111111110000	0,758	0,911	0,832	0,881	0,012	66,797	47,656	56,352	2,955
1010110000111100:CIMA	0,938	1111001000010101	0,906	0,910	0,836	0,880	0,012	65,234	44,922	56,127	2,988
0110111010111011:CIMA	0,656	0110111010111101	0,726	0,919	0,830	0,881	0,012	66,797	46,484	56,155	2,925
0101010111000010:CIMA	0,863	0000100111011010	0,906	0,912	0,825	0,880	0,013	65,625	46,875	56,331	2,960
1111010001010001:CIMA	0,844	1100010100011110	0,938	0,911	0,828	0,880	0,013	66,797	45,312	56,300	3,165
1111010110111100:CIMA	0,844	1111001011011110	0,801	0,913	0,833	0,880	0,012	64,844	48,438	56,362	2,851
1111000001001000:CIMA	0,844	1010000100001110	0,844	0,912	0,775	0,878	0,014	68,359	47,266	56,783	3,081
1011011010010100:CIMA	0,750	1101000010110110	0,777	0,910	0,836	0,880	0,012	65,234	46,484	56,293	2,981
1101011101101010:CIMA	0,672	1010101101111010	0,688	0,912	0,838	0,880	0,012	65,234	46,484	56,285	2,951
0111001011111001:CIMA	0,750	0110011110101110	0,844	0,912	0,831	0,880	0,012	64,453	46,484	56,313	2,862
1110001110100000:CIMA	0,812	1000001011101100	0,906	0,912	0,835	0,881	0,013	65,625	47,656	56,200	2,925
1010000110001101:CIMA	0,801	1011010011000100	0,875	0,915	0,837	0,881	0,012	65,625	44,531	56,220	2,957
1011001110100010:CIMA	0,938	1000101011100110	0,938	0,915	0,825	0,881	0,013	66,797	47,266	56,182	3,040
0110011111000000:CIMA	0,781	0000000111111100	0,633	0,911	0,831	0,881	0,012	65,625	46,094	56,280	2,878
0101110101000011:CIMA	0,863	0000110101011011	0,801	0,911	0,820	0,880	0,012	66,016	48,047	56,343	2,897
0000101101111000:CIMA	0,844	0110001101100001	0,801	0,910	0,834	0,880	0,012	64,844	45,312	56,444	2,970
0001100101010111:CIMA	0,863	0101110101000011	0,863	0,915	0,837	0,881	0,012	66,406	45,703	56,203	2,912
0100000110111111:CIMA	0,863	0111111011001000	0,926	0,913	0,824	0,881	0,013	65,625	45,703	56,314	3,075
1110010100011100:CIMA	0,844	1111000001011100	0,875	0,913	0,839	0,881	0,012	64,844	47,656	56,362	2,879
0110011011101010:CIMA	0,844	0010101110111100	0,875	0,915	0,830	0,881	0,012	65,625	47,656	56,121	2,949
0000011001000001:CIMA	0,750	0000010100110000	0,758	0,911	0,840	0,881	0,012	65,234	48,438	56,234	2,893
0011110100111111:CIMA	0,750	0111111001010111	0,801	0,916	0,648	0,869	0,030	74,609	45,312	57,512	3,892
1101010100111111:CIMA	0,713	1111111001011010	0,812	0,911	0,835	0,880	0,013	66,406	46,094	56,385	2,936
1010010001011011:CIMA	0,875	1110110100010100	0,906	0,911	0,832	0,881	0,012	66,406	48,047	56,118	2,971
0011011010110101:CIMA	0,715	0101011010110110	0,715	0,912	0,825	0,880	0,013	65,234	46,875	56,371	2,967
1111111110111110:CIMA	0,500	1111101011111111	0,481	0,904	0,353	0,848	0,045	91,406	50,000	60,643	4,384
1111110111000000:CIMA	0,789	1000000111011111	0,789	0,914	0,833	0,880	0,012	65,234	46,484	56,348	2,937
0000101110000011:CIMA	0,832	0000110011100001	0,844	0,915	0,816	0,880	0,013	66,797	48,047	56,240	3,017
0000100111011111:CIMA	0,906	0111110111000001	0,844	0,910	0,832	0,882	0,012	65,625	46,484	56,223	2,902
0110111000111100:CIMA	0,812	0111001000111101	0,938	0,911	0,835	0,880	0,013	64,062	46,094	56,205	3,007
0100101000001100:CIMA	0,844	0011000000101001	0,832	0,909	0,825	0,880	0,012	65,625	46,875	56,346	2,961
1000001101111000:CIMA	0,906	1110001101100000	0,812	0,912	0,817	0,881	0,012	64,453	46,875	56,368	2,791
0000011101010000:CIMA	0,726	0100000101110000	0,781	0,911	0,719	0,880	0,013	71,875	47,656	56,357	2,956
1101110011011100:CIMA	0,750	1111000110011011	0,832	0,561	0,407	0,505	0,025	88,672	75,781	81,871	2,114
1011011101101111:CIMA	0,625	1011111101110110	0,715	0,915	0,830	0,881	0,012	66,406	45,703	56,151	2,917
0010011010010100:CIMA	0,832	0101000010110100	0,812	0,914	0,823	0,881	0,012	66,016	48,438	56,262	2,921
1100110110011110:CIMA	0,769	1111100011011001	0,832	0,913	0,825	0,881	0,013	67,188	46,875	56,258	2,936
1101000100101110:CIMA	0,875	1011101001001010	0,758	0,909	0,837	0,881	0,012	65,234	46,875	56,194	2,874
1011011100000000:CIMA	0,787	1000000001110110	0,787	0,908	0,705	0,847	0,027	72,266	50,781	61,025	3,371
1100011100011011:CIMA	0,812	1110110001111000	0,812	0,912	0,838	0,881	0,012	64,844	48,438	56,230	2,965
0111101100111111:CIMA	0,750	0111111001101111	0,750	0,912	0,667	0,872	0,023	71,484	45,703	57,390	3,481
0010100000110110:CIMA	0,875	0101101000000101	0,777	0,911	0,835	0,880	0,013	65,625	47,266	56,338	2,856
1001000000101111:CIMA	0,863	1011111000000010	0,812	0,915	0,818	0,881	0,013	66,797	46,875	56,168	3,008
0000010000110010:CIMA	0,750	0100101000010000	0,715	0,912	0,432	0,879	0,021	85,938	46,484	56,555	3,254
0111001011001001:CIMA	0,758	0010010110101110	0,906	0,912	0,830	0,881	0,012	65,234	45,703	56,150	2,922
1001010010101110:CIMA	0,758	1011101010010010	0,758	0,912	0,829	0,880	0,012	64,844	47,266	56,259	2,897
0001100111011011:CIMA	0,801	0110110111000011	0,777	0,915	0,823	0,880	0,012	64,844	47,266	56,342	2,854
1101000001110011:CIMA	0,875	1100111100001010	0,938	0,913	0,829	0,881	0,012	66,406	45,312	56,122	2,953
0100101001110001:CIMA	0,844	0100011100101001	0,844	0,912	0,829	0,880	0,012	65,234	45,312	56,189	2,944
1010110101110010:CIMA	0,769	1100101101010101	0,769	0,915	0,832	0,881	0,013	66,797	46,484	56,166	2,922
0010111110011111:CIMA	0,750	0111110011110101	0,801	0,915	0,827	0,881	0,013	65,234	46,094	56,189	2,983
1101001011111011:CIMA	0,801	1110111110101010	0,695	0,912	0,825	0,881	0,012	66,797	46,094	56,247	2,929
0001010110110010:CIMA	0,875	0100101011010010	0,715	0,913	0,822	0,881	0,012	64,453	48,047	56,206	2,820
1100111110011111:CIMA	0,601	1111110011111001	0,601	0,914	0,832	0,881	0,012	65,234	48,047	56,320	2,870
1110110011100000:CIMA	0,844	1000001110011101	0,844	0,914	0,771	0,879	0,014	69,141	46,094	56,511	3,042
1010101001111111:CIMA	0,713	1111111100100101	0,695	0,916	0,794	0,878	0,014	66,406	46,875	56,745	3,123
1110101100000010:CIMA	0,863	1000100001101101	0,801	0,911	0,814	0,879	0,013	66,406	46,875	56,646	3,040
1111000011111000:CIMA	0,738	1110001110001110	0,726	0,911	0,754	0,881	0,013	69,531	45,703	56,319	2,968
1000000101000101:CIMA	0,801	1001010101000000	0,715	0,914	0,826	0,880	0,013	65,625	44,141	56,349	2,871
1011011101100010:CIMA	0,832	1000101101110110	0,820	0,915	0,814	0,881	0,012	68,750	44,531	56,127	2,980
1001101011100101:CIMA	0,844	1001011110100011	0,938	0,911	0,818	0,881	0,012	68,359	48,438	56,294	2,845
0111001101000001:CIMA	0,969	0000010101101110	0,863	0,916	0,822	0,881	0,012	64,453	46,875	56,386	2,905
1101011111011110:CIMA	0,715	1111100111111010	0,756	0,917	0,834	0,881	0,012	66,016	48,047	56,194	2,936
1110010100100110:CIMA	0,863	1001101001011100	0,863	0,920	0,825	0,881	0,012	64,453	47,266	56,193	2,895
1110111001101010:CIMA	0,812	1010101100111101	0,844	0,919	0,815	0,881	0,013	68,750	45,703	56,280	2,945
1001111101110101:CIMA	0,844	1101011101110011	0,789	0,913	0,827	0,881	0,012	66,016	47,266	56,227	2,929
0010101001010111:CIMA	0,738	0101110100100101	0,758	0,913	0,822	0,880	0,013	66,406	48,047	56,444	2,949
1001011101010111:CIMA	0,801	1101110101110010	0,801	0,914	0,817	0,881	0,012	67,188	47,656	56,202	2,972
1110001111010000:CIMA	0,844	1100000111101100	0,875	0,914	0,837	0,881	0,012	64,453	46,875	56,302	2,869
1011110101100101:CIMA	0,832	1001011101010111	0,801	0,914	0,832	0,880	0,012	64,844	43,750	56,293	2,927
0010000000101010:CIMA	0,688	0010101000000100	0,688	0,907	0,239	0,809	0,093	94,531	50,391	64,038	7,271
0011000010100000:CIMA	0,756	0000001010000110	0,756	0,912	0,656	0,876	0,019	75,781	47,656	57,147	3,287
0001100011100110:CIMA	0,758	0001101110000011	0,812	0,910	0,813	0,881	0,013	67,969	48,828	56,338	2,916
1100011111110001:CIMA	0,688	1100011111111000	0,694	0,914	0,834	0,881	0,012	64,844	46,875	56,415	2,939
0001011001110011:CIMA	0,832	0100111100110010	0,750	0,910	0,812	0,881	0,012	66,406	48,047	56,223	2,864
0110101100011011:CIMA	0,726	0110110001101101	0,726	0,920	0,837	0,881	0,012	64,844	48,438	56,266	2,900
0101101010000010:CIMA	0,844	0000100010101011	0,801	0,911	0,831	0,880	0,012	65,625	46,875	56,335	2,922
1100001011100100:CIMA	0,906	1001001110101000	0,832	0,915	0,810	0,880	0,013	67,969	48,047	56,417	2,931
0100111011110010:CIMA	0,801	0100101110111001	0,812	0,912	0,815	0,881	0,012	66,406	46,484	56,331	2,857
0100000000111111:CIMA	0,744	0111111000001000	0,789	0,912	0,829	0,881	0,012	64,844	45,703	56,143	2,858
0110011010010001:CIMA	0,875	0100010010111100	0,832	0,911	0,824	0,880	0,013	66,016	48,047	56,375	2,997
0001010010001100:CIMA	0,844	0011000010010010	0,758	0,911	0,821	0,881	0,012	66,016	47,266	56,198	2,899
1011110000011001:CIMA	0,875	1110010000010111	0,863	0,912	0,830	0,880	0,012	66,016	45,312	56,475	2,786
1111011101010111:CIMA	0,688	1101110101111110	0,715	0,914	0,831	0,881	0,012	65,625	45,312	56,325	2,895
1101011111101111:CIMA	0,633	1011111111111010	0,562	0,910	0,599	0,878	0,018	77,734	48,047	56,852	3,155
0011101111100000:CIMA	0,781	0000001111100111	0,769	0,917	0,833	0,880	0,013	66,016	46,484	56,369	2,963
1011100100111101:CIMA	0,844	1111011001000111	0,875	0,917	0,827	0,881	0,012	65,234	48,828	56,402	2,792
0000110010001101:CIMA	0,844	0011010010010001	0,726	0,914	0,759	0,880	0,014	68,750	46,875	56,198	3,071
0101000010110110:CIMA	0,875	0101101010001010	0,789	0,913	0,815	0,881	0,013	67,969	46,094	56,361	2,922
0100001110100100:CIMA	0,832	0001001011101000	0,863	0,914	0,832	0,881	0,012	65,234	46,484	56,258	3,063
1110010101101010:CIMA	0,769	1010101101011100	0,769	0,918	0,829	0,880	0,012	65,234	48,047	56,288	2,924
0001110110111100:CIMA	0,844	0111001011010011	0,875	0,914	0,829	0,881	0,013	66,797	47,656	56,236	2,962
1110110001111110:CIMA	0,801	1111101100011101	0,801	0,919	0,833	0,881	0,012	66,406	46,484	56,134	2,878
0011001001010100:CIMA	0,844	0101000100100110	0,777	0,911	0,829	0,881	0,012	64,844	47,266	56,313	2,896
0011010010100111:CIMA	0,832	0001111010010110	1,000	0,911	0,827	0,881	0,012	65,234	47,656	56,332	2,805
0010000110111000:CIMA	0,863	0110001011000100	0,758	0,909	0,832	0,881	0,013	65,625	46,484	56,321	2,795
0100010001101010:CIMA	0,801	0010101100011000	0,812	0,919	0,833	0,881	0,012	66,797	47,656	56,191	2,902
0101101101100110:CIMA	0,707	0001101101101011	0,726	0,912	0,835	0,881	0,012	64,062	46,484	56,448	2,921
0100000100000000:CIMA	0,500	0000000001001000	0,492	0,594	0,037	0,175	0,109	99,609	79,297	96,083	3,242
0111101000010010:CIMA	0,863	0100100000101111	0,906	0,913	0,832	0,881	0,012	66,016	46,875	56,189	2,998
0011011010111101:CIMA	0,832	0111011010110110	0,777	0,911	0,838	0,881	0,012	65,234	45,703	56,299	3,040
1101010110010001:CIMA	0,938	1100010011011010	0,863	0,913	0,832	0,881	0,012	65,625	46,875	56,211	2,970
0010011001101101:CIMA	0,758	0011011100110100	0,906	0,913	0,830	0,881	0,012	66,016	46,875	56,190	2,905
0010011101011001:CIMA	0,863	0110010101110100	0,938	0,916	0,834	0,880	0,013	65,625	45,312	56,315	2,959
0010110010010110:CIMA	0,769	0101100010010101	0,769	0,915	0,828	0,880	0,013	65,234	46,875	56,446	2,894
0101101011011000:CIMA	0,789	0110000110101011	0,801	0,915	0,832	0,881	0,012	64,453	47,656	56,298	2,848
0110111010101011:CIMA	0,672	0010111010111101	0,812	0,908	0,836	0,882	0,012	64,453	46,094	56,057	2,914
0001110100001001:CIMA	0,832	0010010001010011	0,777	0,913	0,838	0,881	0,012	65,625	46,875	56,157	2,900
1011000010010001:CIMA	0,844	1100010010000110	0,844	0,912	0,824	0,881	0,012	66,016	44,922	56,320	2,941
0110101100011100:CIMA	0,844	0111000001101101	0,875	0,913	0,831	0,881	0,012	65,234	46,875	56,171	2,883
